자치구,대여소명,기준년월,대여건수,반납건수
종로구,3415.동대문역6번출구,202404,1932,1990
종로구,3416.동묘앞역 6번출구,202404,2584,2574
종로구,3417.창신3동주민센터,202404,1272,1310
종로구,3418.창신역2번 출구,202404,153,139
종로구,3419.국립어린이과학관,202404,818,819
종로구,342. 대학로 마로니에공원,202404,2985,2993
종로구,3420. 성균관대입구 사거리 B,202404,1566,1559
종로구,3421.혜화역 1번출구,202404,2530,2556
종로구,3422.성균관대 정문,202404,2395,2288
종로구,3423.현대그룹(본사),202404,1008,997
종로구,3425.광화문 풍림스페이스본 1단지앞,202404,1005,590
종로구,3426.독립문역 2번출구 뒤,202404,382,275
종로구,3427.인왕산 아이파크 정문,202404,308,283
종로구,3428.서울미술관,202404,250,135
종로구,3429.HW컨벤션센터 앞,202404,258,104
종로구,343. 힐스테이트창경궁 아파트 앞,202404,1072,1074
종로구,3430.구기치안센터 앞,202404,230,70
종로구,3431.로제우스 레포츠센터,202404,249,141
종로구,3432.종로2가 사거리,202404,1731,1514
종로구,344. 성균관대 E하우스 앞,202404,1704,1729
종로구,345. 서울보증보험본사 앞,202404,1612,1618
종로구,348. 독립문역 사거리,202404,1364,1115
종로구,349. 어린이도서관,202404,902,899
종로구,351. 청운초교 앞 삼거리,202404,772,745
종로구,352. 중앙고입구 삼거리,202404,13,7
종로구,353. 재동초교 앞 삼거리,202404,1272,1261
종로구,354. 포르투갈 대사관 앞,202404,1578,940
종로구,355. 서울사대부설초등학교 앞,202404,1610,1600
종로구,356. KT혜화지사 앞,202404,1490,1494
종로구,358. 성균관대입구 사거리 A,202404,1458,1434
종로구,359. 원남동사거리,202404,1631,1674
종로구,361. 동묘앞역 1번출구 뒤,202404,3949,4013
종로구,362. 청계8가사거리 A,202404,3006,3100
종로구,363. 신설동역 11번출구 뒤,202404,2542,2565
종로구,364. 창신역 1번출구 앞,202404,601,538
종로구,367. 독립문역 3-1번출구 ,202404,1670,1199
종로구,368. SK 서린빌딩 앞,202404,2341,2509
종로구,385. 종각역 5번출구,202404,2097,2104
종로구,388. 동성중학교 앞,202404,681,674
종로구,393. 동대문역 8번 출구,202404,3398,3436
종로구,394. 경희궁 자이 3단지,202404,1225,1317
종로구,395. 경희궁 자이 2단지,202404,1373,1361
종로구,397. 종묘공영주차장 건너편,202404,595,588
종로구,446. 상명대입구,202404,901,779
종로구,447. 신영동삼거리,202404,98,94
종로구,449. 일성아파트,202404,367,118
종로구,450. 효자동 삼거리,202404,1692,1143
종로구,451. 청와대앞길,202404,340,173
종로구,452. 동대문 종합시장 버스정류장,202404,873,852
종로구,453. 종로오가 지하쇼핑센터 14번출구,202404,1571,1555
종로구,454. 종로2가 버스정류장 (종각방향),202404,1411,1404
종로구,455. 종로6가역 버스정류장(동대문 방향),202404,1671,1683
종로구,456. 숭인2동 주민센터 입구,202404,1873,1925
종로구,457. 종로꽃시장 입구 옆,202404,1376,1353
종로구,458. 광화문역 5번출구,202404,3741,3445
종로구,461. 서울지방경찰청,202404,1234,1136
종로구,462. 신영동삼거리(북악터널방향),202404,137,129
종로구,464. 삼청동 골목,202404,1459,1400
종로구,465. 삼청공원 앞,202404,306,159
종로구,4703. 쌍용아파트2단지 정문,202404,345,43
종로구,4705. 웰니스센터(민방위교육장 앞),202404,1957,1923
종로구,4707. 청계3가 사거리,202404,1511,1487
종로구,4708. 조계사앞사거리,202404,1744,1782
종로구,4709. 천지인 오피스텔 앞,202404,93,60
종로구,4710. 자교교회 앞,202404,1609,1758
종로구,4711. 올림픽기념 국민생활관 로터리,202404,1831,1868
종로구,4713. 현대 뜨레비앙 아파트 앞,202404,1742,1698
종로구,4715. 돈의문 박물관 마을,202404,673,595
종로구,4718. 광화문역 6번출구 옆 A,202404,1307,1291
종로구,4719. 종로문화원 건너편,202404,1358,1360
종로구,486. 평창동주민센터 앞,202404,212,102
중구,300. 정동사거리,202404,1312,1272
중구,3013.서울지방고용노동청 앞,202404,1995,1982
중구,310. 청계광장 옆,202404,1788,1536
중구,318. 광교사거리 남측,202404,1402,1388
중구,320. 을지로입구역 4번출구 앞,202404,1640,1615
중구,321. KEB 하나금융그룹 명동사옥 옆,202404,1404,1375
중구,322. 명동성당 앞,202404,872,813
중구,324. 신세계백화점 본점 앞,202404,1046,1049
중구,331. 을지로2가 사거리 북측,202404,1560,1541
중구,332. 을지로2가 사거리 남측,202404,1021,1020
중구,336. 충무로역 6번출구 앞,202404,1564,1503
중구,346. 맥스타일 앞,202404,1333,1358
중구,347. 동대문역사문화공원역 9번출구 앞,202404,763,701
중구,370. 시청역(2호선) 9번출구 뒤,202404,3055,2857
중구,371. 동대입구역 6번출구 뒤,202404,829,835
중구,372. 약수역 3번출구 뒤,202404,813,807
중구,374. 청구역 2번출구 앞,202404,2118,2147
중구,379. 서울역9번출구,202404,1203,1198
중구,380. CJ제일제당 앞,202404,1627,1757
중구,381. 장충체육관,202404,157,87
중구,382. 약수역 10번출구 앞,202404,571,564
중구,383. 신당역 12번 출구 뒤,202404,5338,5786
중구,384. 종로학원본원 ,202404,619,598
중구,387. 훈련원공원주차장 앞,202404,1586,1381
중구,389. 을지로4가역 1번출구,202404,1407,1399
중구,390. 충무로역 1번출구,202404,1169,1161
중구,391. 시립미술관,202404,992,968
중구,398. 을지로3가역 3번출구,202404,2403,2397
중구,399. 서울역 센트럴 자이아파트,202404,1018,640
중구,428. 명보사거리,202404,742,704
중구,429. 송도병원,202404,135,101
중구,430. 장충동먹자골목 앞,202404,1105,1141
중구,431. 청계천 영도교,202404,4833,4774
중구,433. 을지로입구역 2번출구,202404,2595,2053
중구,434. 신당 래미안 버스정류장,202404,549,32
중구,435. SK 남산빌딩,202404,434,394
중구,441.염천교사거리,202404,953,958
중구,442.서울역 서부,202404,321,306
중구,443.호암아트홀,202404,282,253
중구,445.대한상공회의소,202404,1957,1956
중구,466.롯데호텔,202404,811,506
중구,467.한국은행,202404,586,571
중구,468.웨스틴 조선호텔,202404,579,572
중구,469.회현역 1번출구,202404,456,401
중구,470.회현역 7번출구,202404,508,403
중구,471.회현사거리 남측,202404,760,727
중구,472.삼일교(시그니쳐 타워),202404,1321,1248
중구,473.을지로4가역 9번출구,202404,2540,2487
중구,474.동대문역사문화공원역 1번출구 뒤편,202404,2833,2145
중구,475.DDP 패션몰,202404,1797,1498
중구,4752. 삼성사이버빌리지아파트,202404,560,304
중구,4753. 시청역 10번출구,202404,710,636
중구,476.광희문,202404,978,943
중구,4760. 서울역 7번출구,202404,201,193
중구,4761. 중부경찰서앞사거리 건너편,202404,424,406
중구,4762. 국제빌딩,202404,573,549
중구,4765. 동대문디자인플라자,202404,2341,2304
중구,4766. 서소문성지역사박물관,202404,493,369
중구,4768. 서울도시건축전시관,202404,2804,2791
중구,477.앰배서더 호텔 주변,202404,621,272
중구,4772. 중앙일보,202404,170,163
중구,4774. 을지로입구역 8번출구,202404,802,799
중구,4775. 을지로지하쇼핑센터,202404,845,838
중구,4776. 신세계면세점,202404,483,415
중구,4777. 약수동 주민센터,202404,194,193
중구,4781. 브라운스위트레지던스,202404,330,312
중구,4782. 서소문역사공원,202404,205,177
중구,4784. 중부경찰서앞 사거리,202404,652,610
중구,4785. 롯데시티호텔,202404,672,664
중구,479.동대입구역 3번 출구,202404,587,590
중구,4791. 명동역9번 출구,202404,1352,1311
중구,4792. 퇴계로4가 교차로(중구청),202404,1751,1742
중구,4793. 동대문역사문화공원역 5번출구,202404,1309,1272
중구,4794. 서울역 서부교차로(3),202404,1572,1680
중구,4796. 부산은행,202404,2468,1995
중구,4797. KG타워 앞,202404,955,968
중구,4798. 황학동롯데캐슬,202404,2696,2736
중구,480.약수역 6번 출구,202404,557,563
중구,4800. 필동 삼거리,202404,921,921
중구,4801. 충정로역 2호선(엘리베이터 앞),202404,696,191
중구,481.신당역 10번 출구,202404,661,741
중구,483.남산타운아파트 버스정류장,202404,237,126
중구,484.도동삼거리,202404,155,146
중구,485.서울역5번출구,202404,1378,1370
중구,6053. 중부세무서 앞,202404,255,251
중구,6054.청구e편한세상아파트 113동 앞,202404,1618,1691
중구,6055. 한국경제,202404,558,550
중구,6057. 을지로5가(방산시장),202404,232,229
중구,6058. 서울도시건축전시관 옆,202404,190,171
중구,826. 서울역 서부교차로2,202404,1475,1680
중랑구,1401. 극동늘푸른아파트,202404,2247,2571
중랑구,1402. 금란주차장 앞,202404,1205,1240
중랑구,1403. 중화빌딩 앞 (동부시장),202404,1547,1580
중랑구,1404. 동일로 지하차도,202404,2109,2102
중랑구,1405. 망우역 1번출구,202404,868,895
중랑구,1407. 먹골역 1번출구 뒤,202404,2274,2386
중랑구,1408. 먹골역 6번출구 앞,202404,1314,1629
중랑구,1410. 면목 대원칸타빌아파트,202404,354,100
중랑구,1411. 상봉시장앞 교차로 한성빌딩 앞,202404,1694,1689
중랑구,1414. 사가정역 2번출구,202404,4070,4323
중랑구,1416. 상봉역 3번출구,202404,2179,2279
중랑구,1418. 새솔초등학교,202404,344,130
중랑구,1420. 신내어울공원 앞,202404,1141,1166
중랑구,1421. 신내역 4번출구,202404,847,788
중랑구,1422. 신내우디안아파트 1단지,202404,194,126
중랑구,1424. 양원역 2번출구,202404,344,320
중랑구,1425. 신성미소지움아파트,202404,1100,677
중랑구,1426. 면목도시개발아파트 1동 앞,202404,596,224
중랑구,1427. 용마산역 1번출구,202404,382,236
중랑구,1428. 원묵고등학교,202404,1634,890
중랑구,1429. 장안중학교,202404,1476,1555
중랑구,1430. 중랑구청,202404,1692,940
중랑구,1431. 중랑구청 사거리,202404,1502,1268
중랑구,1433. 중화역 2번출구,202404,1310,1403
중랑구,1435. 능산삼거리,202404,537,497
중랑구,1436. 동원베네스트 건물 앞,202404,756,593
중랑구,1437. 늘푸른공원 앞,202404,1332,1578
중랑구,1438. 홈플러스 신내점 앞,202404,2784,3022
중랑구,1440. 면목2동 사거리,202404,1924,2131
중랑구,1441. 신내능말공원,202404,719,513
중랑구,1442. 중랑구청 중화동 별관 앞,202404,3138,3294
중랑구,1444. 면목4치안센터,202404,1430,2019
중랑구,1445. 용마지구대 A,202404,287,302
중랑구,1446. 중랑전화국 교차로,202404,2318,2584
중랑구,1447. 면목역 3번출구,202404,3344,3703
중랑구,1448. 코스트코 상봉점,202404,2368,2405
중랑구,1449. 상봉역 1번출구,202404,2838,2760
중랑구,1450. 화랑대역 7번출구,202404,3035,3089
중랑구,1451. 중랑세무서,202404,3550,3717
중랑구,1452. 겸재교 진입부,202404,3726,4261
중랑구,1453. 중랑캠핑숲,202404,276,222
중랑구,1454. 한국전력공사(동대문 중랑지사),202404,1254,1288
중랑구,1455. 상봉역 2번 출구,202404,3177,3217
중랑구,1456. 상아빌딩(우림시장 교차로),202404,1710,1776
중랑구,1457. 동원사거리,202404,805,787
중랑구,1458. 상봉터미널2,202404,2727,2754
중랑구,1459. 용마한신아파트사거리,202404,453,338
중랑구,1461.동양엔파트 앞,202404,1428,1469
중랑구,1462.동부시장 북문 앞,202404,2279,2520
중랑구,1463.중랑구민회관,202404,473,472
중랑구,1464.중화역 4번출구,202404,1514,1690
중랑구,1466.두산대림아파트 삼거리,202404,572,704
중랑구,1467.sk신내 주유소앞(용마산로),202404,441,520
중랑구,1468.먹골역 7번 출구,202404,987,1187
중랑구,1469.먹골역 4번출구,202404,1195,1257
중랑구,1470.중화동 우리은행 앞,202404,1577,1669
중랑구,1471.동양쇼핑 정류소 앞,202404,2356,2742
중랑구,1472.영성빌딩(PAT),202404,1605,2034
중랑구,1473.중랑역 1번 출구(중화문화복지센터),202404,1477,1584
중랑구,1474.서울중랑우체국,202404,468,449
중랑구,1477.면목삼익아파트 앞,202404,395,396
중랑구,1478.홈플러스 상봉점 앞,202404,1807,1795
중랑구,1479.면목 홈플러스 2 ,202404,584,647
중랑구,1480. 용마지구대 B,202404,937,1117
중랑구,4802. 새우개마을,202404,298,294
중랑구,4803. 상봉2동 주민센터 앞,202404,1420,1434
중랑구,4804. 동서울농협 앞,202404,2177,2249
중랑구,4807. 라코지스테이 앞,202404,589,568
중랑구,4808. 신내2동 주민센터 앞,202404,995,943
중랑구,"4809. 동성1,2차 아파트 앞",202404,1736,1409
중랑구,4811. 한양수자인아파트 앞,202404,800,309
중랑구,4812. 묵동 이마트 앞,202404,1970,2093
중랑구,4813. 망우지구대,202404,2255,2365
중랑구,4815. 중랑데시앙플렉스 앞,202404,667,659
중랑구,4819. 면목동 새싹어린이공원 앞,202404,1610,1680
중랑구,4820. 망우역 2번 출구,202404,1971,1992
중랑구,4823. 방정환교육지원센터 옆,202404,1218,1232
중랑구,4824. 상봉신협 앞,202404,1729,1740
중랑구,4825. 신내동 벽산아파트 후문 앞,202404,1293,1122
중랑구,4826. 홈플러스 면목점,202404,1037,1164
중랑구,4827. 신내SK V1센터 앞,202404,497,382
중랑구,4828. 신내동 한살림 중랑지구 앞,202404,1124,1228
중랑구,4829. 신내동 한살림 중랑지구 건너편,202404,473,451
중랑구,4830. 신내 우디안 111동 앞,202404,547,373
중랑구,4834. 용마복지센터 앞,202404,506,361
중랑구,4835. 망우동 본죽 앞,202404,1117,1128
중랑구,4836. 양원역 1번 출구,202404,999,959
중랑구,4837. 양원지구 힐데스하임 앞,202404,754,649
중랑구,4838.동원사거리 행복오피스텔 앞,202404,816,603
중랑구,4840. 서울시 북부병원 앞,202404,732,732
중랑구,4841. 중화수경공원,202404,2239,2486
중랑구,4842. 면목라온프라이빗 아파트,202404,948,1175
중랑구,4843. 봉화산역 4번 출구,202404,1590,1819
중랑구,4845. 신내역금강펜테리움센트럴파크,202404,188,153
강남구,2301. 현대고등학교 건너편,202405,2728,2882
강남구,2302. 교보타워 버스정류장(신논현역 3번출구 후면),202405,1465,1427
강남구,2303. 논현역 10번출구,202405,2008,1696
강남구,2304. 대현그린타워,202405,554,186
강남구,2305. MCM 본사 직영점 앞,202405,426,429
강남구,2306. 압구정역 2번 출구 옆,202405,2805,2735
강남구,2307. 압구정 한양 3차 아파트,202405,804,660
강남구,2308. 압구정파출소 앞,202405,1577,1578
강남구,2309. 청담역(우리들병원 앞),202405,763,375
강남구,2310. 청담동 맥도날드 옆(위치),202405,519,519
